"YEAR","STATE","AGE_CATEGORY","GENDER","DISEASE_CATEGORY","PATIENTS","OFFICE_VISITS","A1C_MEAN","A1C_MEDIAN","A1C_STDDEV","WEIGHT_MEAN","WEIGHT_MEDIAN","WEIGHT_STDDEV","BMI_MEAN","BMI_MEDIAN","BMI_STDDEV","FBG_MEAN","FBG_MEDIAN","FBG_STDDEV","SBP_MEAN","SBP_MEDIAN","SBP_STDDEV","DBP_MEAN","DBP_MEDIAN","DBP_STDDEV"
"2007","NH","4","Female","2","362","4915","6.59","6.4","0.91","160.35","154.55","33.36","29.29","28.36","5.73","130.28","118","47.75","137.42","136","19.74","70.65","70","10.99"
"2007","NH","4","Male","1","234","3163","6.83","6.7","1.02","186.99","183","31.52","28.53","28.01","4.55","138.61","127","49.58","128.72","128","18.9","67.88","68","10.15"
"2007","NH","4","Male","2","221","2981","6.69","6.5","1.05","185.02","180.71","33.14","28.23","27.44","4.76","133.47","121","45.45","130.99","130","19.04","68.71","69","10.18"
"2007","NY","1","Female","1","188","2112","7.32","6.9","1.87","216.3","209.99","65.72","37.06","36.16","9.02","145.35","127","68.07","121.79","120","13.77","77.51","80","9.18"
"2007","NY","1","Female","2","139","1446","6.72","6.1","1.68","237.26","227.5","61.89","39.4","38.66","8.25","123.43","107","54.2","125.27","122","13.66","79.57","80","9.93"
"2007","NY","1","Male","1","192","1725","7.93","7.3","2.17","247.32","242","68.96","36.36","36.15","8.77","166.95","143.5","74.15","123.87","122","14.52","79.77","80","10.26"
"2007","NY","1","Male","2","199","1610","7.09","6.55","1.98","251.07","241","61.18","36.04","34.99","7.84","135.51","113","60.4","128.45","128","14.14","82.76","80","9.91"
"2007","NY","2","Female","1","1553","19173","7.36","6.9","1.63","206.23","201","53.58","36.2","35.18","8.66","142.6","125","59.81","126.81","126","15.64","76.57","78","9.33"
"2007","NY","2","Female","2","1682","19347","6.97","6.6","1.52","207.39","202.5","51.72","35.95","35.07","8.34","129.22","114","50.99","129.01","128","15.66","78.36","80","9.62"
"2007","NY","2","Male","1","1820","17698","7.41","7","1.63","228.97","220","56.34","33.84","32.57","7.53","146.9","131","58.77","126.44","125","15.26","77.66","80","9.36"
"2007","NY","2","Male","2","1988","18506","6.95","6.5","1.56","229.84","224","52.49","33.77","32.76","7.13","132.42","117","52.13","128.07","128","15.47","79.05","80","9.7"
"2007","NY","3","Female","1","2014","27511","6.98","6.7","1.17","185.87","182","43.35","33.22","32.36","7.31","132.57","122","46.78","129.57","130","16.44","73.46","72","9.7"
"2007","NY","3","Female","2","2457","32193","6.76","6.5","1.14","184.17","180","43.17","32.83","31.91","7.32","125.25","114","42.15","130.75","130","16.39","74.43","75","9.67"
"2007","NY","3","Male","1","2053","24654","6.99","6.7","1.2","211.33","207","44.83","31.85","31.21","6.07","139.26","129","48.6","128.04","128","15.53","73.84","74","9.03"
"2007","NY","3","Male","2","2250","26299","6.75","6.5","1.17","210.81","206.9","44.91","31.63","30.87","6.04","130.31","120","44.72","129.27","130","15.7","74.85","76","9.23"
"2007","NY","4","Female","1","1309","19493","6.8","6.6","1","159.51","154","35.13","29.7","28.82","6.34","130.76","121","45.34","131.71","130","17.15","71.02","70","9.56"
"2007","NY","4","Female","2","1643","23678","6.63","6.5","0.95","158.7","154","35.68","29.38","28.45","6.33","124.52","115","41.29","132.09","130","17.06","71.73","70","9.6"
"2007","NY","4","Male","1","987","15345","6.78","6.6","0.98","186.3","181.2","34","28.89","28.29","5.04","135.5","126","48.68","126.61","126","16.25","70.12","70","9.59"
"2007","NY","4","Male","2","1050","15662","6.59","6.4","0.93","183.54","180","33.55","28.46","27.93","4.91","128.28","118","44.85","128.7","130","16.46","71.13","70","9.67"
"2007","OH","2","Female","1","254","2237","7.1","6.7","1.5","218.16","215","52.13","37.68","37.15","8.51","139.17","125","56.2","126.72","126","17.7","75.9","76","10.9"
"2007","OH","2","Female","2","318","2520","6.82","6.5","1.49","220.16","217","53.9","37.84","37.2","8.57","131.36","116","55.3","129.17","128","18.76","77.42","78","11.35"
"2007","OH","2","Male","1","277","2325","7.22","6.7","1.74","240.36","233","56","34.51","32.96","7.71","147.29","129","67.61","130","129.5","17.17","77.97","78","10.52"
"2007","OH","2","Male","2","279","2243","7.06","6.6","1.72","242.82","239","51.05","34.82","33.55","6.93","138.78","121.5","60.34","131.33","130","17.37","78.89","80","11.1"
"2007","OH","3","Female","1","249","2390","7.02","6.7","1.45","196.38","195","44.3","34.12","34.13","7.06","146.21","130","67.01","133.98","132","18.72","72.7","72","10.6"
"2007","OH","3","Female","2","302","2851","6.89","6.6","1.41","198.66","197","45.22","34.46","34.21","7.13","140.29","122","64.46","135.47","134","18.63","73.58","72.5","10.63"
"2007","OH","3","Male","1","218","1838","6.95","6.65","1.27","220.41","214","42.45","32.09","30.9","6.06","141.62","130","51.7","131.46","131","16.75","72.25","72","10.38"
"2007","OH","3","Male","2","245","2009","6.82","6.6","1.23","218.24","213","45.01","31.98","30.96","6.3","136.05","122.5","50.76","132.86","132","18.03","73.74","74","10.78"
"2007","OH","4","Female","1","119","1031","6.79","6.5","1.28","171.69","168","35.6","30.88","30.42","5.84","136.37","119","52.28","137.52","138","18.66","71.33","71","10.4"
"2007","OH","4","Female","2","129","1184","6.72","6.5","1.29","170.03","165","34.38","30.2","29.56","5.81","131.05","117","50.73","137.4","137","18.18","70.8","70","10.36"
"2007","PA","1","Female","1","165","1523","7.5","6.9","1.88","214.65","216","58.07","35.66","35.42","8.68","140.77","124","65.1","123.17","120","15.44","77.37","78","10.53"
"2007","PA","1","Female","2","103","1027","7.07","6.4","1.86","233.5","231","55.89","39.21","40.01","8.52","129.95","116","56.65","129.91","129","16.16","82.55","81.5","10.17"
"2007","PA","1","Male","1","140","1137","7.97","7.5","1.96","254.35","256","66.87","35.96","35.25","8.84","168.6","145","77.61","127.82","128","15.58","81.02","80","10.76"
"2007","PA","1","Male","2","123","1047","7.48","6.9","1.94","250.93","248.9","64.63","36.15","34.86","8.06","146.28","121.5","70.33","131.24","130","15.76","83.3","82","10.64"
"2007","PA","2","Female","1","1195","12069","7.29","6.9","1.58","209.23","205","49.35","35.92","35.21","8.24","139.65","123","59.82","129.9","130","16.8","77.9","79","9.98"
"2007","PA","2","Female","2","1170","11769","7.02","6.6","1.55","211.34","208","48.49","36.48","35.82","7.96","131.19","116","53.82","132.58","130","16.61","79.71","80","9.95"
"2007","PA","2","Male","1","1496","13671","7.35","7","1.57","239.69","235","49.75","34.51","33.9","6.59","143.92","130","57.99","130.34","130","15.98","78.95","80","9.74"
"2007","PA","2","Male","2","1503","13909","7.11","6.7","1.55","242.83","239","48.78","35","34.36","6.57","135.6","121","51.97","132.21","130","15.9","80.61","80","9.88"
"2007","PA","3","Female","1","1855","20891","6.98","6.8","1.12","195.24","190","42.91","34.35","33.26","7.5","132.71","123","47.75","133.4","132","16.37","74.5","74","9.62"
"2007","PA","3","Female","2","2026","22451","6.86","6.6","1.08","194.47","190","42.35","34.16","33.08","7.32","128.58","118","45.05","134.44","132","16.9","75.29","76","9.9"
"2007","PA","3","Male","1","1965","20843","6.98","6.8","1.09","220.48","214","43.08","32.47","31.47","6.13","135.06","126","46.03","131.36","130","15.93","74.77","74","9.44"
"2007","PA","3","Male","2","1954","20315","6.84","6.6","1.07","220.73","215","40.86","32.46","31.78","5.74","131.19","122","43.96","132.72","130","16.12","75.73","76","9.56"
"2007","PA","4","Female","1","1617","20093","6.86","6.7","0.98","163.08","160","33.94","29.7","29.13","6","131.54","122","47.55","135.18","132","17.72","72.22","70","9.79"
"2007","PA","4","Female","2","1748","21801","6.73","6.6","0.98","162.6","160","33.85","29.62","29.17","5.92","128.45","118","44.7","136.12","134","17.89","72.86","72","10.03"
"2007","PA","4","Male","1","1215","15037","6.85","6.7","1.02","189.76","187","33","28.74","28.32","4.68","131.62","122","47.18","129.83","130","16.79","70.91","70","9.67"
"2007","PA","4","Male","2","1121","13830","6.74","6.6","0.98","191.66","188","33.98","29.04","28.66","4.75","127.81","119","43.8","131.68","130","16.98","71.87","70","9.91"
"2007","SC","1","Female","1","193","1649","7.85","7.1","2.3","232.19","225.13","76.97","39.66","38.08","11.72","163.85","129","94.3","128.76","126","19.74","79.54","80","12.18"
"2007","SC","1","Female","2","152","1440","7.66","6.9","2.21","252.98","249","87.25","42.74","41.11","12.26","150.32","120","86.56","134.82","132","21.05","82.28","81","12.62"
"2007","SC","1","Male","1","156","1131","8.19","7.6","2.27","234.1","226.6","66.22","33.77","32.73","8.5","173.63","148","88.55","129.74","128","17.42","81.1","80","11.92"
"2007","SC","1","Male","2","116","881","8.08","7.6","2.2","242.3","239.2","71.2","34.73","34.36","8.87","164.21","135","86.01","132.02","130","18.45","82.27","81","12.71"
"2007","SC","2","Female","1","1034","9521","7.45","6.9","1.87","217.6","214","53.9","37.02","36.43","8.58","150.63","130","72.76","132.74","130","20.11","77.17","78","11.97"
"2007","SC","2","Female","2","1035","9908","7.36","6.8","1.88","220.8","216.4","54.3","37.59","37","8.74","144.94","123","71.03","134.17","132","19.95","78.26","79","12.06"
"2007","SC","2","Male","1","837","5974","7.61","7.1","1.89","239.35","235","53.67","34.2","33.22","7.27","161.05","139","73.68","133.4","131","19.94","80.13","80","11.76"
"2007","SC","2","Male","2","747","5553","7.52","7","1.9","241.27","232.5","64.96","34.41","33.37","7.4","155.61","133","73.81","135.28","133","19.56","81.32","80","11.75"
"2007","SC","3","Female","1","1010","9935","6.97","6.7","1.32","196.46","191.65","47.44","33.8","32.99","7.5","136.96","121","59.24","135.8","134","20.27","73.41","73","11.2"
"2007","SC","3","Female","2","1045","10369","6.89","6.6","1.3","197.56","192.8","46.1","33.97","33.05","7.58","133.28","117","56.34","136.97","136","20.33","74.48","74","11.42"
"2007","SC","3","Male","1","831","6823","7.11","6.8","1.33","221.84","215.49","44.68","31.92","31.15","6.04","145.28","131","59.26","134.17","132","19.35","74.6","74","11.02"
"2007","SC","3","Male","2","788","6552","7.03","6.8","1.33","222.17","217","45.02","32","31.05","6.12","141.41","127","56.13","135.76","134","19.46","75.39","76","11.24"
"2007","SC","4","Female","1","403","4367","6.71","6.5","1.06","168.65","164","39.23","28.91","28.03","6.01","128.76","114","52.77","137.48","136","21.38","71.08","70","11.13"
"2007","SC","4","Female","2","428","4694","6.65","6.4","1.07","169.54","165","39.33","29.26","28.27","6.15","126.02","111","49.83","138.14","138","21.48","71.4","70","11.42"
"2007","SC","4","Male","1","315","3223","6.76","6.5","1","195.54","190","37.77","28.42","27.79","5.23","133.21","116","52.92","129.42","130","20.11","69.19","70","10.83"
"2007","SC","4","Male","2","274","2726","6.71","6.5","1.02","196.27","194","35.82","28.55","28.1","4.95","133.77","117","53.23","131.68","130","20.16","69.75","70","10.85"
"2007","TN","2","Male","1","101","655","7.28","7","1.37","233.08","232","49.77","33.28","32.91","6.49","164.99","152.5","62.86","135.11","135","18.81","80.94","80","10.16"
"2007","TX","1","Female","1","353","3078","7.7","7","2.11","217.92","211","59.35","37.75","36.71","9.55","160.3","133","85.55","123.31","122","13.65","78.87","80","9.6"
"2007","TX","1","Female","2","149","1518","7.42","6.7","2.33","225.22","222","59.91","37.66","37.63","8.72","145.84","120","79.34","126.24","124","14.4","81.02","80","10.32"
"2007","TX","1","Male","1","302","1915","7.8","7.3","2.09","245.16","242.5","60.2","34.88","34.43","7.37","157.83","136","68.27","125.28","124","12.59","80.43","80","9.07"
"2007","TX","1","Male","2","193","1292","7.57","7","2.05","253.5","248","67.61","35.96","35.34","8.36","149.24","126","67.7","129.22","129","13.74","82.44","82","9.77"
"2007","TX","2","Female","1","2200","18940","7.47","7","1.75","210.36","205","52.07","36.39","35.47","8.31","146.17","129","63.05","128","126","15.98","77.1","78","9.73"
"2007","TX","2","Female","2","1876","17262","7.25","6.8","1.71","214.45","209","52.23","36.87","35.91","8.28","138.91","121","60.09","130.11","129","16.39","78.2","78","9.98"
"2007","TX","2","Male","1","2317","16864","7.48","7.1","1.65","239.05","233.99","54.3","34.55","33.84","7.13","148.33","132","60.79","128.93","128","16.05","78.75","80","9.85"
"2007","TX","2","Male","2","2063","15547","7.25","6.8","1.65","243.26","237.44","54.53","35.17","34.35","7.18","140.9","123","58.67","130.4","130","16.36","79.53","80","10.15"
"2007","TX","3","Female","1","2121","21363","7.01","6.7","1.35","192.02","185","44.31","33.85","32.92","7.28","138.07","125","53.95","131.93","130","16.84","73.37","74","9.91"
"2007","TX","3","Female","2","2083","21757","6.88","6.6","1.32","192.26","185","44.12","33.88","32.77","7.24","132.61","120","50.82","132.56","130","16.95","73.79","74","10.25"
"2007","TX","3","Male","1","2041","17037","7.06","6.8","1.3","221.13","216","43.55","32.42","31.62","5.93","137.86","126","51.06","129.79","130","16.05","73.65","74","9.77"
"2007","TX","3","Male","2","1819","16085","6.92","6.6","1.32","221.62","216","44.16","32.41","31.63","6","133.6","122","48.75","131.13","130","16.57","74.28","74","10.11"
"2007","TX","4","Female","1","874","11160","6.81","6.5","1.18","164.29","162","34.34","29.51","28.95","5.99","136.03","123","53.18","133.52","130","18.68","69.97","70","10.38"
"2007","TX","4","Female","2","950","12361","6.69","6.4","1.15","162.77","160","35.07","29.19","28.59","6.13","130.43","119","49.16","134.34","132","19.08","70.42","70","10.63"
"2007","TX","4","Male","1","649","7633","6.78","6.6","1.04","200.12","197","36.64","29.73","29.29","5.33","137.34","125","53.96","128.57","128","17.45","68.45","70","10.23"
"2007","TX","4","Male","2","560","6914","6.7","6.5","1.04","199.93","196","35.24","29.66","29.26","5.06","130.67","119.5","49.99","130.49","130","17.42","69.25","70","10.27"
"2007","VA","1","Female","1","136","1002","8.21","7.5","2.15","219.02","220","58.09","36.98","36.96","9.16","180","147","89.53","124.64","122","14.91","78.71","80","10.65"
"2007","VA","2","Female","1","878","7034","7.55","7","1.8","215.43","211.55","48.73","36.91","35.96","8.31","152.33","131","70.29","131.08","130","17.29","79","80","10.54"
"2007","VA","2","Female","2","824","6655","7.49","6.9","1.82","218.3","216","48.38","37.47","36.45","8.31","149.38","129","69.11","132.43","130","17.42","79.86","80","10.71"
"2007","VA","2","Male","1","785","5086","7.49","6.9","1.82","233.81","230","51.4","33.55","32.68","6.77","154.34","134","69.96","130.64","130","16.41","79.45","80","10.46"
"2007","VA","2","Male","2","708","4817","7.36","6.8","1.82","237.43","233","51.2","34.1","33.46","6.69","149.85","129","70.46","132.2","130","16.56","80.65","80","10.71"
"2007","VA","3","Female","1","907","7682","7.01","6.7","1.18","191.88","187","44.27","33.5","32.73","7.38","142.47","128","58.66","134.56","132","17.92","74.8","74","10.32"
"2007","VA","3","Female","2","954","8022","6.94","6.7","1.17","192.15","188","43.5","33.52","32.79","7.32","139.23","126","56.38","135.63","132","18.09","75.48","76","10.39"
"2007","VA","3","Male","1","824","5855","7.07","6.8","1.34","218.25","212","42.89","31.99","31.31","5.99","144.61","133","55.41","133.14","132","16.86","74.71","74","10.06"
"2007","VA","3","Male","2","813","5772","6.97","6.7","1.34","220","215","41.45","32.22","31.52","5.71","141.16","129","54.23","134.57","132","16.84","75.56","76","10.1"
"2007","VA","4","Female","1","419","3827","6.84","6.7","1.07","163.67","160","35.11","29.34","28.67","6.02","142.93","130","56.62","135.85","132","18.79","71.85","70","10.19"
"2007","VA","4","Female","2","454","4208","6.76","6.6","1.04","163.38","160.5","35.28","29.39","28.87","6.16","139.84","127","54.7","136.63","134","19.41","72.39","70","10.5"
"2007","VA","4","Male","1","314","2860","6.72","6.5","0.99","191.41","189","34.56","28.63","28.31","4.66","148.98","131","62.72","131.71","130","17.47","70.52","70","9.83"
"2007","VA","4","Male","2","323","3054","6.65","6.5","0.95","189.31","187","35.01","28.48","28.39","4.81","142.31","127.5","57.62","131.79","130","17.71","70.8","70","10.24"
"2007","WA","1","Female","1","188","1815","7.47","7","1.87","230.05","229","60.83","38.45","38.21","9.21","153.97","134","72.26","124.98","124","16.02","78.63","78","10.73"
"2007","WA","1","Female","2","159","1498","6.89","6.4","1.66","258.79","255","59.02","42.6","42.86","9.17","142.48","118.5","68.78","129","128","15.06","81.71","80","10.68"
"2007","WA","1","Male","1","130","791","7.45","7","1.77","256.24","237","69.19","35.97","34.31","8.43","163.01","145","70.8","127.91","128","13.56","81.16","80","9.91"
"2007","WA","1","Male","2","118","753","7.14","6.7","1.74","259.67","237","70.85","36.44","34.32","8.37","146.96","126","65.73","130.78","130","13.47","82.38","82","9.67"
"2007","WA","2","Female","1","1579","14072","7.25","6.9","1.56","222.18","218","56.46","37.71","36.94","8.87","147.03","130","61.52","127.33","126","16.13","76.99","78","10.15"
"2007","WA","2","Female","2","1500","12580","7.02","6.6","1.52","225.14","220","55.68","37.9","37.22","8.53","137.48","121","56.36","129.78","128","16.15","78.67","80","10.28"
"2007","WA","2","Male","1","1525","10584","7.36","7","1.65","242.13","236.44","53.95","34.47","33.5","6.99","153.13","136","61.71","129.43","128","16.43","78.65","80","10.43"
